case_id,Fnh3,Fco2,Ft_UREA-OUT,QB3,QB6,QB27,QB10_hot,QB10_cold,QB7_reb,QB7_cond,QB25_reb,QB28_reb,QB28_cond,QR01,Wurea,run_ok,error_message,elapsed_sec,completed_at
550,17.625,300.0,17.2175898,-0.00270613738,0.00402331114,0.0100390448,1.0,1.0,0.00642403879,-0.01919612,0.0119422948,0.0412882333,0.044147593,-0.0225810375,0.58741528,1,,3.137,2026-04-14T16:02:41
551,18.416666666666664,1.0,9.36512233,-0.0118374845,0.00420402724,0.00546663041,1.0,1.0,0.0035103241,-0.00407317451,0.0119422948,0.0381330012,0.0406082318,0.000125890851,0.00243058926,1,,5.172,2026-04-14T16:02:46
552,18.416666666666664,13.458333333333334,10.1891622,-0.00615928072,0.00420402724,-0.0119204933,1.0,1.0,0.00449895753,-0.00561164528,0.0119422948,0.0411890556,0.0438625617,0.000132993626,0.0127473546,1,,3.818,2026-04-14T16:02:50
553,18.416666666666664,25.916666666666668,14.0232104,-0.00376348154,0.00420402724,-0.0101129211,1.0,1.0,0.0027079816,-0.00308207638,0.0119422948,0.04212738,0.0449212619,-0.00626812295,0.376168247,1,,4.587,2026-04-14T16:02:55
554,18.416666666666664,38.375,16.5137629,-0.0031722062,0.00420402724,-0.00747542885,1.0,1.0,0.00215754747,-0.00251411594,0.0119422948,0.0427710875,0.0456836287,-0.0126662874,0.520516361,1,,4.252,2026-04-14T16:02:59
555,18.416666666666664,50.833333333333336,17.4890419,-0.00290082711,0.00420402724,-0.00678429725,1.0,1.0,0.0022045695,-0.00298508375,0.0119422948,0.0431686653,0.04613882,-0.0193704254,0.562920167,1,,4.457,2026-04-14T16:03:04
556,18.416666666666664,63.29166666666667,17.8543988,-0.00279838444,0.00420402724,-0.00592055422,1.0,1.0,0.00229097439,-0.00358410798,0.0119422948,0.0432612309,0.0462501715,-0.0222962457,0.578700885,1,,4.314,2026-04-14T16:03:08
557,18.416666666666664,75.75,17.8834931,-0.00278752678,0.00420402724,-0.00490356046,1.0,1.0,0.00250319414,-0.00434108426,0.0119422948,0.0431705045,0.0461556915,-0.0224843824,0.581853917,1,,3.961,2026-04-14T16:03:12
558,18.416666666666664,88.20833333333334,17.9046607,-0.00277704824,0.00420402724,-0.00391686488,1.0,1.0,0.00271487385,-0.00510068608,0.0119422948,0.0430729564,0.0460537394,-0.0226405069,0.58474683,1,,4.203,2026-04-14T16:03:16
559,18.416666666666664,100.66666666666667,17.9181446,-0.00276765616,0.00420402724,-0.00295875802,1.0,1.0,0.00293170441,-0.00586732044,0.0119422948,0.0429779718,0.045954197,-0.0227763328,0.587224885,1,,4.181,2026-04-14T16:03:20
560,18.416666666666664,113.125,17.9288689,-0.00275861617,0.00420402724,-0.00201702754,1.0,1.0,0.00315411829,-0.00664109239,0.0119422948,0.0428833149,0.0458548961,-0.0228910568,0.589564633,1,,4.02,2026-04-14T16:03:24
561,18.416666666666664,125.58333333333334,17.9362929,-0.00275027685,0.00420402724,-0.00109779264,1.0,1.0,0.00338228447,-0.00742219958,0.0119422948,0.0427923797,0.0457593908,-0.0229910854,0.591676388,1,,3.899,2026-04-14T16:03:28
562,18.416666666666664,138.04166666666669,17.9374583,-0.00274183783,0.00420402724,-0.000186034343,1.0,1.0,0.00361480093,-0.00820940552,0.0119422948,0.0426921114,0.0456538165,-0.0230728579,0.593678412,1,,3.846,2026-04-14T16:03:32
563,18.416666666666664,150.5,17.9383973,-0.00273408465,0.00420402724,0.00069907541,1.0,1.0,0.00385131757,-0.0090014337,0.0119422948,0.0425993457,0.0455561373,-0.023142673,0.59552402,1,,4.227,2026-04-14T16:03:36
564,18.416666666666664,162.95833333333334,17.9348579,-0.00272627091,0.00420402724,0.00157504764,1.0,1.0,0.00409066722,-0.00979925915,0.0119422948,0.0425000217,0.0454513796,-0.0231994748,0.597290712,1,,4.529,2026-04-14T16:03:41
565,18.416666666666664,175.41666666666669,17.9247055,-0.00271889867,0.00420402724,0.00243340135,1.0,1.0,0.0043239374,-0.0106064995,0.0119422948,0.042397013,0.0453424887,-0.0232411034,0.598825745,1,,4.008,2026-04-14T16:03:45
566,18.416666666666664,187.875,17.8922569,-0.00271428625,0.00420402724,0.00325456947,1.0,1.0,0.00452427639,-0.0114490804,0.0119422948,0.0422977901,0.0452367346,-0.0232629167,0.599263485,1,,3.376,2026-04-14T16:03:48
567,18.416666666666664,200.33333333333334,17.8743054,-0.00270850276,0.00420402724,0.00408572145,1.0,1.0,0.00471226847,-0.0123024397,0.0119422948,0.0422032979,0.0451365173,-0.0232613385,0.600278448,1,,3.503,2026-04-14T16:03:52
568,18.416666666666664,212.79166666666669,17.840965,-0.00270388862,0.00420402724,0.00489010427,1.0,1.0,0.00490389907,-0.0131555115,0.0119422948,0.04210231,0.0450288703,-0.0232579461,0.600713442,1,,3.566,2026-04-14T16:03:55
569,18.416666666666664,225.25,17.8084506,-0.00269829646,0.00420402724,0.00561624843,1.0,1.0,0.00510913308,-0.0140090928,0.0119422948,0.0419906833,0.0449100489,-0.0232423151,0.601396397,1,,3.631,2026-04-14T16:03:59
570,18.416666666666664,237.70833333333334,17.7728387,-0.0026937744,0.00420402724,0.00647600245,1.0,1.0,0.00532543497,-0.0148647486,0.0119422948,0.0418881686,0.0448007071,-0.0232266478,0.601760067,1,,3.635,2026-04-14T16:04:02
571,18.416666666666664,250.16666666666669,17.7469012,-0.00268830505,0.00420402724,0.00728587477,1.0,1.0,0.00554124869,-0.0157168581,0.0119422948,0.0417866502,0.044692784,-0.0232036129,0.602553222,1,,3.581,2026-04-14T16:04:06
572,18.416666666666664,262.625,17.7115251,-0.00268402563,0.00420402724,0.00805493042,1.0,1.0,0.00576974095,-0.0165726024,0.0119422948,0.0416873377,0.0445868242,-0.0231795062,0.602868398,1,,3.574,2026-04-14T16:04:10
573,18.416666666666664,275.08333333333337,17.6854918,-0.00267858068,0.00420402724,0.00885038804,1.0,1.0,0.0059973952,-0.0174250332,0.0119422948,0.0415859406,0.0444790254,-0.0231468026,0.603659109,1,,3.225,2026-04-14T16:04:13
574,18.416666666666664,287.5416666666667,17.6567372,-0.00267428336,0.00420402724,0.00962508253,1.0,1.0,0.00622972066,-0.018279915,0.0119422948,0.0414951848,0.0443823313,-0.0231161577,0.60411592,1,,3.812,2026-04-14T16:04:17
575,18.416666666666664,300.0,17.6249666,-0.00266883213,0.00420402724,0.0104114257,1.0,1.0,0.00646577124,-0.0191332723,0.0119422948,0.0413864079,0.0442665401,-0.0230743711,0.60479051,1,,3.572,2026-04-14T16:04:20
576,19.208333333333332,1.0,9.34433933,-0.0119165698,0.00438474335,0.00568628055,1.0,1.0,0.00367779103,-0.00427117434,0.0119422948,0.0380509658,0.0405208725,0.000129348245,0.00233326379,1,,4.562,2026-04-14T16:04:25
577,19.208333333333332,13.458333333333334,10.1620816,-0.00627160093,0.00438474335,-0.0116244395,1.0,1.0,0.00466431705,-0.00580632911,0.0119422948,0.041084545,0.0437512685,0.000136762614,0.0125758941,1,,4.018,2026-04-14T16:04:29
578,19.208333333333332,25.916666666666668,13.9945077,-0.00378066123,0.00438474335,-0.0101494444,1.0,1.0,0.00289228641,-0.00329809961,0.0119422948,0.0420945316,0.0448857182,-0.00622020685,0.374837475,1,,4.85,2026-04-14T16:04:34
579,19.208333333333332,38.375,16.7810979,-0.00314852341,0.00438474335,-0.00708613898,1.0,1.0,0.00218600654,-0.00249242121,0.0119422948,0.0427889597,0.0457122938,-0.0124928426,0.534517298,1,,4.76,2026-04-14T16:04:38
580,1.0,14.590909090909092,11.2525435,-0.00137897478,0.000228272972,-0.0259679504,1.0,1.0,0.000441387973,-0.00106153146,0.0119422948,0.0447244795,0.0476275233,-0.00478045797,0.0365633104,1,,10.18,2026-04-14T16:05:11
581,1.0,28.181818181818183,11.2754599,-0.00139676582,0.000228272972,-0.024725599,1.0,1.0,0.000504885282,-0.00188313074,0.0119422948,0.044533071,0.0474238203,-0.00588978003,0.0453576125,1,,4.316,2026-04-14T16:05:16
582,1.0,41.77272727272727,11.2248585,-0.00139509355,0.000228272972,-0.0236264244,1.0,1.0,0.000750894814,-0.00281384964,0.0119422948,0.044329321,0.0472068466,-0.00582850754,0.0454794689,1,,2.547,2026-04-14T16:05:18
583,1.0,55.36363636363637,11.1760252,-0.00139721148,0.000228272972,-0.0225260825,1.0,1.0,0.000999474944,-0.0037445866,0.0119422948,0.0441281702,0.0469926434,-0.00576874254,0.0457400677,1,,2.503,2026-04-14T16:05:21
584,1.0,68.95454545454545,11.1242842,-0.0013939852,0.000228272972,-0.0214594809,1.0,1.0,0.0012476632,-0.0046755326,0.0119422948,0.0439220808,0.0467731773,-0.00568055358,0.0457965877,1,,2.803,2026-04-14T16:05:24
585,1.0,82.54545454545455,11.0732319,-0.0013919447,0.000228272972,-0.0203972123,1.0,1.0,0.00149594051,-0.00560618761,0.0119422948,0.0437173531,0.0465551619,-0.00558786301,0.0458966787,1,,2.669,2026-04-14T16:05:26
586,1.0,96.13636363636364,11.0225225,-0.001390257,0.000228272972,-0.019340609,1.0,1.0,0.00174424269,-0.00653688828,0.0119422948,0.0435136056,0.0463381907,-0.00548932192,0.0460095879,1,,2.428,2026-04-14T16:05:29
587,1.0,109.72727272727273,10.9711795,-0.00138820901,0.000228272972,-0.0182899825,1.0,1.0,0.00199236337,-0.00746799816,0.0119422948,0.04330773,0.046118953,-0.00538378911,0.0461116064,1,,2.582,2026-04-14T16:05:31
588,1.0,123.31818181818183,10.9207694,-0.00138771005,0.000228272972,-0.0172389762,1.0,1.0,0.00224014778,-0.00839843583,0.0119422948,0.0431036847,0.0459016655,-0.00527786483,0.0462740941,1,,2.465,2026-04-14T16:05:34
589,1.0,136.9090909090909,10.86957,-0.00138461927,0.000228272972,-0.016205059,1.0,1.0,0.00248789392,-0.00932947936,0.0119422948,0.0428997187,0.0456844606,-0.00515806845,0.0463349618,1,,2.733,2026-04-14T16:05:36
590,1.0,164.0909090909091,10.7696156,-0.00138442058,0.000228272972,-0.0141179718,1.0,1.0,0.00298341778,-0.0111909856,0.0119422948,0.0424940543,0.04525247,-0.0049291592,0.0466988919,1,,3.008,2026-04-14T16:05:39
591,1.0,177.6818181818182,10.7190573,-0.00138295135,0.000228272972,-0.0130873828,1.0,1.0,0.00322965839,-0.0121207454,0.0119422948,0.0422905631,0.045035772,-0.00480368776,0.0468299097,1,,2.405,2026-04-14T16:05:42
592,1.0,191.27272727272728,10.668626,-0.00138249727,0.000228272972,-0.0120508319,1.0,1.0,0.0034785899,-0.0130522719,0.0119422948,0.0420862545,0.0448182043,-0.00468001778,0.0470055496,1,,2.462,2026-04-14T16:05:44
593,1.0,204.86363636363637,10.6200955,-0.00138438345,0.000228272972,-0.010942019,1.0,1.0,0.00372651313,-0.0139832192,0.0119422948,0.0418866876,0.0446056879,-0.00456247103,0.0472739354,1,,3.283,2026-04-14T16:05:48
594,1.0,218.45454545454547,10.5703548,-0.0013842945,0.000228272972,-0.00997915844,1.0,1.0,0.00397364124,-0.0149140331,0.0119422948,0.0416846723,0.0443905626,-0.00443458699,0.0474676212,1,,2.476,2026-04-14T16:05:50
595,1.0,232.04545454545456,10.5194548,-0.00138201339,0.000228272972,-0.00895956488,1.0,1.0,0.00422030867,-0.0158438109,0.0119422948,0.0414807052,0.0441733574,-0.00429563562,0.047575733,1,,2.531,2026-04-14T16:05:53
596,1.0,245.63636363636365,10.468307,-0.00137876805,0.000228272972,-0.00794767151,1.0,1.0,0.0044671552,-0.0167741051,0.0119422948,0.041276938,0.0439563643,-0.00415035753,0.0476454473,1,,2.501,2026-04-14T16:05:55
597,1.0,259.22727272727275,10.4177123,-0.0013768616,0.000228272972,-0.00692797092,1.0,1.0,0.00471498879,-0.0177054153,0.0119422948,0.0410736737,0.0437399077,-0.00400940489,0.047772376,1,,2.33,2026-04-14T16:05:57
598,1.0,272.8181818181818,10.3674889,-0.00137552922,0.000228272972,-0.00590854189,1.0,1.0,0.0049626995,-0.0186364023,0.0119422948,0.0408711594,0.0435242503,-0.00386850278,0.0479246982,1,,2.61,2026-04-14T16:06:00
599,1.0,286.40909090909093,10.317614,-0.00137477376,0.000228272972,-0.00488783953,1.0,1.0,0.00521060647,-0.0195673814,0.0119422948,0.0406692963,0.0433092869,-0.00372830516,0.0481030918,1,,2.569,2026-04-14T16:06:03
600,1.8636363636363638,1.0,10.564584,-0.00491197178,0.000425417812,-0.0156841071,1.0,1.0,0.000158067057,-0.000141882104,0.0119422948,0.0427034641,0.0454752671,3.93238853e-05,0.0128540901,1,,4.578,2026-04-14T16:06:07
601,1.8636363636363638,14.590909090909092,11.1532232,-0.00209149936,0.000425417812,-0.0235584115,1.0,1.0,0.000818297805,-0.0014163674,0.0119422948,0.0442454255,0.0471174068,-0.00411992908,0.0392164094,1,,4.702,2026-04-14T16:06:12
602,1.8636363636363638,28.181818181818183,11.4691291,-0.00209796039,0.000425417812,-0.0219705753,1.0,1.0,0.000571881117,-0.00182663083,0.0119422948,0.0441200168,0.0469851172,-0.00861555747,0.081394207,1,,4.462,2026-04-14T16:06:16
603,1.8636363636363638,41.77272727272727,11.4217098,-0.00209535796,0.000425417812,-0.0208477441,1.0,1.0,0.000805037379,-0.00275779118,0.0119422948,0.0439295305,0.0467822726,-0.00860272356,0.0816420829,1,,2.775,2026-04-14T16:06:19
604,1.8636363636363638,55.36363636363637,11.3722437,-0.0020906804,0.000425417812,-0.0197670495,1.0,1.0,0.00105337471,-0.00368874309,0.0119422948,0.0437358989,0.0465760716,-0.00856599546,0.0817462645,1,,2.82,2026-04-14T16:06:22
605,1.8636363636363638,68.95454545454545,11.3214866,-0.00208357275,0.000425417812,-0.0187387287,1.0,1.0,0.00130356926,-0.00461925108,0.0119422948,0.0435429063,0.0463705431,-0.00850750664,0.0816777331,1,,2.848,2026-04-14T16:06:25
606,1.8636363636363638,82.54545454545455,11.2768898,-0.00208499118,0.000425417812,-0.0175981605,1.0,1.0,0.00155816154,-0.00555054104,0.0119422948,0.0433556605,0.0461711605,-0.0084685132,0.0821666458,1,,2.65,2026-04-14T16:06:27
607,1.8636363636363638,96.13636363636364,11.2306719,-0.00208409609,0.000425417812,-0.0165257608,1.0,1.0,0.00181118556,-0.00648094882,0.0119422948,0.0431671592,0.0459704337,-0.00841138202,0.0825044327,1,,2.687,2026-04-14T16:06:30
608,1.8636363636363638,109.72727272727273,11.1815346,-0.00207962993,0.000425417812,-0.0154799963,1.0,1.0,0.00206182954,-0.00741140348,0.0119422948,0.0429749354,0.0457657319,-0.00833326912,0.0826096849,1,,2.617,2026-04-14T16:06:33
609,1.8636363636363638,123.31818181818183,11.134029,-0.00207730497,0.000425417812,-0.01443104,1.0,1.0,0.00231435563,-0.0083426431,0.0119422948,0.0427844309,0.0455628677,-0.00825562349,0.0828592393,1,,2.549,2026-04-14T16:06:35
610,1.8636363636363638,136.9090909090909,11.0858079,-0.00207406621,0.000425417812,-0.0133944321,1.0,1.0,0.00256483653,-0.00927321403,0.0119422948,0.0425930904,0.0453591103,-0.00816723426,0.08305042,1,,2.664,2026-04-14T16:06:38
611,1.8636363636363638,150.5,11.0363925,-0.00206885634,0.000425417812,-0.012370191,1.0,1.0,0.00281431562,-0.0102041018,0.0119422948,0.0424014012,0.0451549755,-0.00806798484,0.0831085304,1,,2.808,2026-04-14T16:06:41
612,1.8636363636363638,164.0909090909091,10.9913471,-0.0020690448,0.000425417812,-0.011325383,1.0,1.0,0.00306583545,-0.0111348884,0.0119422948,0.0422150717,0.0449565652,-0.00798281555,0.083531882,1,,2.706,2026-04-14T16:06:43
613,1.8636363636363638,177.6818181818182,10.9434495,-0.00206583584,0.000425417812,-0.0103034677,1.0,1.0,0.00331492592,-0.0120652415,0.0119422948,0.0420248542,0.0447540042,-0.00788000284,0.0837323519,1,,2.634,2026-04-14T16:06:46
614,1.8636363636363638,191.27272727272728,10.8955901,-0.00206246233,0.000425417812,-0.0092845302,1.0,1.0,0.00356457137,-0.0129962869,0.0119422948,0.0418351312,0.0445519692,-0.00777250653,0.0839233667,1,,2.468,2026-04-14T16:06:49
615,1.8636363636363638,204.86363636363637,10.8489592,-0.00206044412,0.000425417812,-0.0082606681,1.0,1.0,0.00381218248,-0.0139263744,0.0119422948,0.0416472222,0.0443518704,-0.00766818203,0.0842098966,1,,2.713,2026-04-14T16:06:51
616,1.8636363636363638,218.45454545454547,10.8007977,-0.00205666314,0.000425417812,-0.00725646068,1.0,1.0,0.0040616407,-0.0148579241,0.0119422948,0.0414570849,0.0441493932,-0.00755175589,0.0843804863,1,,2.67,2026-04-14T16:06:54
617,1.8636363636363638,232.04545454545456,10.7521315,-0.00205204987,0.000425417812,-0.00624992256,1.0,1.0,0.0043102124,-0.0157888293,0.0119422948,0.0412667607,0.0439467143,-0.00743001591,0.0844955438,1,,3.315,2026-04-14T16:06:57
618,1.8636363636363638,245.63636363636365,10.7072822,-0.00205261453,0.000425417812,-0.0052220954,1.0,1.0,0.00455958169,-0.0167191835,0.0119422948,0.0410798254,0.0437476618,-0.00732446921,0.0849797687,1,,2.599,2026-04-14T16:07:00
619,1.8636363636363638,259.22727272727275,10.6579331,-0.00204871321,0.000425417812,-0.00421799274,1.0,1.0,0.00480700478,-0.0176500756,0.0119422948,0.0408847508,0.0435399269,-0.00719929173,0.0851693552,1,,2.598,2026-04-14T16:07:02
620,1.8636363636363638,272.8181818181818,10.6122622,-0.00204689762,0.000425417812,-0.0032130239,1.0,1.0,0.00505480094,-0.0185803925,0.0119422948,0.0407000224,0.0433432164,-0.00707951902,0.0854843252,1,,2.682,2026-04-14T16:07:05
621,1.8636363636363638,286.40909090909093,10.5644555,-0.00204256665,0.000425417812,-0.0022219505,1.0,1.0,0.00530302145,-0.0195122193,0.0119422948,0.0405123728,0.0431433869,-0.00694850858,0.0856271395,1,,2.732,2026-04-14T16:07:08
622,1.8636363636363638,300.0,10.515452,-0.00203708494,0.000425417812,-0.00122873695,1.0,1.0,0.00554957915,-0.0204423321,0.0119422948,0.040322421,0.0429411021,-0.00680869764,0.0856949737,1,,3.143,2026-04-14T16:07:11
623,2.7272727272727275,1.0,10.4007981,-0.00593212733,0.000622562652,-0.0124070935,1.0,1.0,0.000313591162,-0.000317579953,0.0119422948,0.0420805093,0.0448118856,4.64121587e-05,0.0115341204,1,,4.944,2026-04-14T16:07:16
624,2.7272727272727275,14.590909090909092,11.0803315,-0.00261160536,0.000622562652,-0.0218042772,1.0,1.0,0.00108051004,-0.00166997763,0.0119422948,0.0438804764,0.0467288027,-0.00358999772,0.0416172161,1,,3.814,2026-04-14T16:07:20
625,2.7272727272727275,28.181818181818183,11.6967964,-0.00249978211,0.000622562652,-0.0201294115,1.0,1.0,0.000665743101,-0.00176426884,0.0119422948,0.0438387004,0.0466876706,-0.0104263595,0.11608021,1,,4.833,2026-04-14T16:07:25
626,2.7272727272727275,41.77272727272727,11.6526359,-0.00249563162,0.000622562652,-0.0190119683,1.0,1.0,0.000857723358,-0.00269572432,0.0119422948,0.0436640622,0.046501704,-0.0104434074,0.11635528,1,,3.871,2026-04-14T16:07:28
627,2.7272727272727275,55.36363636363637,11.6038502,-0.00248954112,0.000622562652,-0.0179217407,1.0,1.0,0.00110422094,-0.00362658521,0.0119422948,0.0434779272,0.0463034801,-0.01043301,0.116455839,1,,2.791,2026-04-14T16:07:31
628,2.7272727272727275,68.95454545454545,11.5600497,-0.0024863787,0.000622562652,-0.0168313589,1.0,1.0,0.00135702972,-0.00455780196,0.0119422948,0.0433022696,0.0461164337,-0.0104185804,0.116805817,1,,3.298,2026-04-14T16:07:35
629,2.7272727272727275,82.54545454545455,11.5132602,-0.0024816842,0.000622562652,-0.0157635853,1.0,1.0,0.00161334417,-0.00548863146,0.0119422948,0.0431200268,0.0459223633,-0.0103845416,0.11701819,1,,2.599,2026-04-14T16:07:37
630,2.7272727272727275,96.13636363636364,11.4676122,-0.00247755212,0.000622562652,-0.0147052855,1.0,1.0,0.00186741943,-0.00641966106,0.0119422948,0.0429406573,0.0457313563,-0.0103420129,0.117275124,1,,2.968,2026-04-14T16:07:40
631,2.7272727272727275,109.72727272727273,11.4238125,-0.00247506824,0.000622562652,-0.0136454855,1.0,1.0,0.00212602711,-0.00735045346,0.0119422948,0.0427625365,0.0455416932,-0.0102951869,0.117707183,1,,2.702,2026-04-14T16:07:43
632,2.7272727272727275,123.31818181818183,11.3773943,-0.00247016366,0.000622562652,-0.0126087714,1.0,1.0,0.00238061863,-0.00828124561,0.0119422948,0.0425831109,0.0453506194,-0.0102320639,0.117882768,1,,3.091,2026-04-14T16:07:46
633,2.7272727272727275,136.9090909090909,11.3348194,-0.0024686417,0.000622562652,-0.0115593231,1.0,1.0,0.0026376802,-0.0092123331,0.0119422948,0.0424062405,0.0451622957,-0.0101734129,0.118424066,1,,3.141,2026-04-14T16:07:49
634,2.7272727272727275,150.5,11.2863609,-0.00246250098,0.000622562652,-0.0105476922,1.0,1.0,0.00289143918,-0.0101429059,0.0119422948,0.0422229007,0.0449670449,-0.0100899479,0.118488045,1,,2.997,2026-04-14T16:07:52
635,2.7272727272727275,164.0909090909091,11.2421808,-0.00245962094,0.000622562652,-0.00951907298,1.0,1.0,0.00314457527,-0.0110735433,0.0119422948,0.0420445384,0.0447771214,-0.010014201,0.118895975,1,,3.288,2026-04-14T16:07:55
636,2.7272727272727275,177.6818181818182,11.1955084,-0.00245482213,0.000622562652,-0.0085078563,1.0,1.0,0.00339947464,-0.012004318,0.0119422948,0.0418632089,0.044584023,-0.00992520599,0.119108218,1,,2.753,2026-04-14T16:07:58
637,2.7272727272727275,191.27272727272728,11.1510515,-0.0024513678,0.000622562652,-0.00749416079,1.0,1.0,0.00365187949,-0.0129347689,0.0119422948,0.0416858664,0.0443951811,-0.0098368135,0.119457275,1,,2.56,2026-04-14T16:08:01
638,2.7272727272727275,204.86363636363637,11.1047149,-0.00244677263,0.000622562652,-0.00648418319,1.0,1.0,0.00390438423,-0.0138660773,0.0119422948,0.0415049318,0.0442025054,-0.00973968621,0.119700775,1,,2.925,2026-04-14T16:08:04
639,2.7272727272727275,218.45454545454547,11.0598312,-0.00244271633,0.000622562652,-0.00548279435,1.0,1.0,0.00415574761,-0.0147969239,0.0119422948,0.0413280297,0.0440141277,-0.00964285107,0.119990587,1,,3.029,2026-04-14T16:08:07
640,2.7272727272727275,232.04545454545456,11.0150012,-0.00243888333,0.000622562652,-0.00448770164,1.0,1.0,0.00440578836,-0.0157271094,0.0119422948,0.0411503306,0.0438249036,-0.0095390708,0.120314482,1,,3.131,2026-04-14T16:08:10
641,2.7272727272727275,245.63636363636365,10.9701587,-0.00243446136,0.000622562652,-0.00350636628,1.0,1.0,0.00465857645,-0.0166581984,0.0119422948,0.0409750598,0.0436382598,-0.00943195047,0.120561984,1,,2.773,2026-04-14T16:08:13
642,2.7272727272727275,259.22727272727275,10.9224574,-0.0024289404,0.000622562652,-0.00250876679,1.0,1.0,0.00491047139,-0.0175892985,0.0119422948,0.0407915304,0.0434428148,-0.00931612768,0.120733921,1,,3.34,2026-04-14T16:08:16
643,2.7272727272727275,272.8181818181818,10.8793662,-0.00242646699,0.000622562652,-0.00151068774,1.0,1.0,0.00515982232,-0.0185196382,0.0119422948,0.0406151767,0.0432550372,-0.00921002943,0.12122925,1,,2.891,2026-04-14T16:08:19
644,2.7272727272727275,286.40909090909093,10.8348128,-0.00242270007,0.000622562652,-0.000503508764,1.0,1.0,0.00540767242,-0.0194499838,0.0119422948,0.0404379002,0.0430662641,-0.00909702073,0.121584937,1,,3.199,2026-04-14T16:08:22
645,2.7272727272727275,300.0,10.7872447,-0.00241638874,0.000622562652,0.000452120556,1.0,1.0,0.0056470731,-0.0203811417,0.0119422948,0.0402582149,0.0428749049,-0.00896992573,0.121654866,1,,3.358,2026-04-14T16:08:25
646,3.590909090909091,1.0,10.2778141,-0.00669960949,0.000819707492,-0.00998537026,1.0,1.0,0.000481577608,-0.000511427784,0.0119422948,0.0416173612,0.0443186836,5.19783182e-05,0.0103575036,1,,5.117,2026-04-14T16:08:30
647,3.590909090909091,14.590909090909092,11.0246271,-0.00301465037,0.000819707492,-0.0204532969,1.0,1.0,0.00128412149,-0.00187279464,0.0119422948,0.0435852814,0.0464144838,-0.00313609121,0.0439921549,1,,4.394,2026-04-14T16:08:35
648,3.590909090909091,28.181818181818183,11.8864465,-0.00278414004,0.000819707492,-0.0187118489,1.0,1.0,0.000795346915,-0.00179502092,0.0119422948,0.043615416,0.0464523358,-0.0111389615,0.143617966,1,,5.076,2026-04-14T16:08:40
649,3.590909090909091,41.77272727272727,11.9100837,-0.00274450178,0.000819707492,-0.017637701,1.0,1.0,0.00091544969,-0.00263013188,0.0119422948,0.0434762842,0.0463048538,-0.0118208438,0.150261239,1,,4.211,2026-04-14T16:08:44
650,3.590909090909091,55.36363636363637,11.863953,-0.00273830152,0.000819707492,-0.0165470429,1.0,1.0,0.00114660775,-0.0035614414,0.0119422948,0.0433026384,0.0461199271,-0.0118350651,0.15041653,1,,3.203,2026-04-14T16:08:47
651,3.590909090909091,68.95454545454545,11.8207641,-0.00273385667,0.000819707492,-0.0154618925,1.0,1.0,0.00140035656,-0.00449288071,0.0119422948,0.0431314514,0.0459376466,-0.0118372491,0.150817215,1,,2.843,2026-04-14T16:08:50
652,3.590909090909091,82.54545454545455,11.7789787,-0.00273026755,0.000819707492,-0.0143827616,1.0,1.0,0.00165842699,-0.00542375926,0.0119422948,0.0429613402,0.0457565244,-0.0118284667,0.151341949,1,,2.854,2026-04-14T16:08:53
653,3.590909090909091,96.13636363636364,11.7321531,-0.00272385942,0.000819707492,-0.0133430393,1.0,1.0,0.00191663437,-0.00635504596,0.0119422948,0.0427878692,0.0455717756,-0.0117966314,0.151421945,1,,3.148,2026-04-14T16:08:56
654,3.590909090909091,109.72727272727273,11.6870246,-0.00271872197,0.000819707492,-0.0122989882,1.0,1.0,0.00217589392,-0.0072859118,0.0119422948,0.0426133426,0.0453859253,-0.0117578576,0.151720804,1,,2.99,2026-04-14T16:08:59
655,3.590909090909091,123.31818181818183,11.6422537,-0.00271324559,0.000819707492,-0.0112748549,1.0,1.0,0.00243464079,-0.00821700523,0.0119422948,0.0424432834,0.0452048234,-0.011709827,0.151925847,1,,3.007,2026-04-14T16:09:02
656,3.590909090909091,136.9090909090909,11.6011434,-0.00270982576,0.000819707492,-0.010242609,1.0,1.0,0.00269403497,-0.00914779038,0.0119422948,0.0422756004,0.0450262888,-0.0116606491,0.152462414,1,,3.023,2026-04-14T16:09:05
657,3.590909090909091,150.5,11.5554018,-0.00270414994,0.000819707492,-0.00922687615,1.0,1.0,0.00295192857,-0.010078611,0.0119422948,0.0421020928,0.0448415132,-0.0115956537,0.152670362,1,,3.518,2026-04-14T16:09:09
658,3.590909090909091,164.0909090909091,11.510357,-0.00269889777,0.000819707492,-0.00821595654,1.0,1.0,0.00320987743,-0.0110091129,0.0119422948,0.0419286582,0.0446568242,-0.011525109,0.152953803,1,,2.991,2026-04-14T16:09:12
659,3.590909090909091,177.6818181818182,11.4674169,-0.00269447739,0.000819707492,-0.00721404676,1.0,1.0,0.00346666926,-0.0119403686,0.0119422948,0.0417591802,0.0444763621,-0.0114519113,0.15335168,1,,3.086,2026-04-14T16:09:15
660,3.590909090909091,191.27272727272728,11.4241068,-0.00268983939,0.000819707492,-0.0062096587,1.0,1.0,0.00372243239,-0.0128700214,0.0119422948,0.0415893149,0.0442954832,-0.0113736804,0.153725226,1,,3.624,2026-04-14T16:09:18
661,3.590909090909091,204.86363636363637,11.3807607,-0.00268509892,0.000819707492,-0.00521355787,1.0,1.0,0.00397951671,-0.0138020292,0.0119422948,0.0414199366,0.0441151217,-0.0112898143,0.154081546,1,,2.791,2026-04-14T16:09:21
